user_id,item_id,category_id,behavior_type,timestamp,datetime
307672,3985609,341057,pv,1511857172,2017-11-28 16:19:32
307672,2478663,341057,pv,1511857337,2017-11-28 16:22:17
307672,2092657,1065421,pv,1511857666,2017-11-28 16:27:46
307672,2946612,341057,pv,1511880584,2017-11-28 22:49:44
307672,598642,5071267,pv,1511880598,2017-11-28 22:49:58
307672,2467562,341057,pv,1511968609,2017-11-29 23:16:49
307672,1418970,341057,pv,1511968744,2017-11-29 23:19:04
307672,3521381,2183874,pv,1511968799,2017-11-29 23:19:59
307672,1630344,1431715,pv,1512009062,2017-11-30 10:31:02
307672,2312247,3621778,pv,1512031527,2017-11-30 16:45:27
307672,4152369,1733868,pv,1512031801,2017-11-30 16:50:01
307672,781080,1297315,pv,1512031817,2017-11-30 16:50:17
307672,2857295,1733868,pv,1512031909,2017-11-30 16:51:49
307672,3900203,1733868,pv,1512044808,2017-11-30 20:26:48
307672,381342,341057,pv,1512044898,2017-11-30 20:28:18
307672,678483,825827,pv,1512057743,2017-12-01 00:02:23
307672,1541455,1827100,pv,1512057754,2017-12-01 00:02:34
307672,4252470,2807309,pv,1512057810,2017-12-01 00:03:30
307672,1912820,3358142,pv,1512057823,2017-12-01 00:03:43
307672,2779153,341057,pv,1512058051,2017-12-01 00:07:31
307672,4399431,1297315,pv,1512098997,2017-12-01 11:29:57
307672,1875936,1827100,pv,1512099282,2017-12-01 11:34:42
307672,5139675,1733868,pv,1512099690,2017-12-01 11:41:30
307672,307793,1827100,pv,1512100119,2017-12-01 11:48:39
307672,1962449,3999977,pv,1512100281,2017-12-01 11:51:21
307672,1850790,4167958,pv,1512100473,2017-12-01 11:54:33
307672,908103,4167958,pv,1512100768,2017-12-01 11:59:28
307672,2353928,4167958,pv,1512101087,2017-12-01 12:04:47
307672,1700920,4170419,pv,1512101450,2017-12-01 12:10:50
307672,4016832,1766039,pv,1512189257,2017-12-02 12:34:17
307672,1597187,1766039,pv,1512189778,2017-12-02 12:42:58
307672,3465185,1766039,pv,1512190443,2017-12-02 12:54:03
307672,3738764,1766039,pv,1512190730,2017-12-02 12:58:50
307672,1597187,1766039,pv,1512190760,2017-12-02 12:59:20
307672,2233840,1766039,pv,1512190960,2017-12-02 13:02:40
307672,1700920,4170419,pv,1512191043,2017-12-02 13:04:03
307672,4016832,1766039,pv,1512191055,2017-12-02 13:04:15
307672,4152369,1733868,pv,1512191145,2017-12-02 13:05:45
307672,2233840,1766039,pv,1512191174,2017-12-02 13:06:14
307672,3773475,5071267,pv,1512191572,2017-12-02 13:12:52
307672,464498,341057,pv,1512231360,2017-12-03 00:16:00
307672,526556,4301450,pv,1512231717,2017-12-03 00:21:57
307672,4937344,5071267,pv,1512231729,2017-12-03 00:22:09
307672,526556,4301450,pv,1512231758,2017-12-03 00:22:38
307672,611800,1008362,pv,1512269579,2017-12-03 10:52:59
307672,612572,1008362,pv,1512270277,2017-12-03 11:04:37
307672,4681817,1008362,pv,1512271870,2017-12-03 11:31:10
307672,1943970,3118167,pv,1512274198,2017-12-03 12:09:58
307672,1699418,341057,cart,1512277165,2017-12-03 12:59:25
307672,1172640,341057,pv,1512280627,2017-12-03 13:57:07
307672,1542456,341057,pv,1512281111,2017-12-03 14:05:11
307672,4094580,4462359,pv,1512281993,2017-12-03 14:19:53
307672,1591655,1766039,pv,1512282069,2017-12-03 14:21:09
307672,565509,341057,pv,1512282723,2017-12-03 14:32:03
307672,464498,341057,pv,1512282950,2017-12-03 14:35:50
307672,2479853,341057,pv,1512283054,2017-12-03 14:37:34
307672,464498,341057,pv,1512283055,2017-12-03 14:37:35
307672,2378961,1008362,pv,1512283226,2017-12-03 14:40:26
307672,1914488,1008362,pv,1512283265,2017-12-03 14:41:05
307672,1699418,341057,fav,1512293207,2017-12-03 17:26:47
307672,3631566,3730378,pv,1512302955,2017-12-03 20:09:15
307672,133114,341057,pv,1512303182,2017-12-03 20:13:02
307672,3631566,3730378,pv,1512303349,2017-12-03 20:15:49
307672,3061874,1109293,pv,1512303533,2017-12-03 20:18:53
307672,3631566,3730378,pv,1512303797,2017-12-03 20:23:17
307672,703525,1766039,pv,1512314987,2017-12-03 23:29:47
310084,2783905,4756105,fav,1511580686,2017-11-25 11:31:26
310084,1886877,3860845,buy,1511616242,2017-11-25 21:24:02
310084,2840244,16219,fav,1511852910,2017-11-28 15:08:30
310084,1593382,16219,fav,1511852990,2017-11-28 15:09:50
310084,2840244,16219,buy,1511853845,2017-11-28 15:24:05
310084,2450175,3158249,cart,1511860656,2017-11-28 17:17:36
310084,1376059,3158249,cart,1511860762,2017-11-28 17:19:22
310084,3316653,4449178,buy,1511922422,2017-11-29 10:27:02
310084,2395442,3999977,buy,1511923381,2017-11-29 10:43:01
310084,334392,2710853,buy,1511924129,2017-11-29 10:55:29
310084,2188408,3004853,buy,1511927949,2017-11-29 11:59:09
310084,4917681,1080785,buy,1511936813,2017-11-29 14:26:53
310084,4990716,2939262,buy,1511939405,2017-11-29 15:10:05
310084,3027046,4145813,fav,1511946810,2017-11-29 17:13:30
310084,12157,4145813,fav,1511946890,2017-11-29 17:14:50
310084,2106159,4145813,fav,1511946897,2017-11-29 17:14:57
310084,3284190,4145813,fav,1511947044,2017-11-29 17:17:24
310084,1314103,4690421,fav,1511947477,2017-11-29 17:24:37
310084,3284190,4145813,buy,1511947596,2017-11-29 17:26:36
310084,1314103,4690421,buy,1511947858,2017-11-29 17:30:58
310084,2427629,2794147,buy,1511968849,2017-11-29 23:20:49
310084,28241,3158249,buy,1511969093,2017-11-29 23:24:53
310084,2376817,1265358,fav,1511969344,2017-11-29 23:29:04
310084,4282817,2131531,cart,1512021193,2017-11-30 13:53:13
310084,3472295,2355072,fav,1512036793,2017-11-30 18:13:13
310084,2066640,1691699,cart,1512037469,2017-11-30 18:24:29
310084,4511251,1691699,fav,1512037580,2017-11-30 18:26:20
310084,871405,1691699,fav,1512037718,2017-11-30 18:28:38
310084,3472295,2355072,cart,1512040832,2017-11-30 19:20:32
310084,439987,154040,cart,1512215810,2017-12-02 19:56:50
310084,3882357,3299155,buy,1512220145,2017-12-02 21:09:05
310084,5046545,2735466,buy,1512220891,2017-12-02 21:21:31
310084,1732960,154040,cart,1512220988,2017-12-02 21:23:08
310084,796747,154040,cart,1512221192,2017-12-02 21:26:32
310084,3369239,154040,cart,1512221374,2017-12-02 21:29:34
310084,826564,154040,cart,1512222016,2017-12-02 21:40:16
310084,3882357,3299155,buy,1512272965,2017-12-03 11:49:25
310084,4512962,2794147,cart,1512313935,2017-12-03 23:12:15
310084,4993626,3754527,cart,1512314064,2017-12-03 23:14:24
310084,5157010,2025483,cart,1512314707,2017-12-03 23:25:07
310939,1314346,1269883,pv,1511523923,2017-11-24 19:45:23
310939,157628,3139553,pv,1511784217,2017-11-27 20:03:37
310939,1274017,3139553,pv,1511784284,2017-11-27 20:04:44
310939,2029881,980025,pv,1512180576,2017-12-02 10:09:36
310939,3132492,3867633,pv,1512180614,2017-12-02 10:10:14
310939,4089183,2923285,buy,1512266325,2017-12-03 09:58:45
311490,4908288,4145813,pv,1511627149,2017-11-26 00:25:49
311490,139140,4145813,pv,1511627318,2017-11-26 00:28:38
311490,2183397,4145813,pv,1511627335,2017-11-26 00:28:55
311490,2986294,3776866,pv,1511685982,2017-11-26 16:46:22
311490,761624,3694486,cart,1511782073,2017-11-27 19:27:53
311490,62931,4718542,pv,1511857816,2017-11-28 16:30:16
311490,1030808,3570656,pv,1511864924,2017-11-28 18:28:44
311490,761624,3694486,pv,1511923736,2017-11-29 10:48:56
311490,3223508,4151801,pv,1511937450,2017-11-29 14:37:30
311490,863145,2419959,cart,1511938005,2017-11-29 14:46:45
311490,4994254,1102540,pv,1511940293,2017-11-29 15:24:53
311490,4153066,1102540,pv,1511940309,2017-11-29 15:25:09
311490,2102742,672001,pv,1512045483,2017-11-30 20:38:03
311490,761624,3694486,pv,1512099961,2017-12-01 11:46:01
311490,5127311,4731191,pv,1512184831,2017-12-02 11:20:31
311490,2638376,4731191,pv,1512184910,2017-12-02 11:21:50
311490,2331341,4731191,cart,1512184958,2017-12-02 11:22:38
311490,2638376,4731191,pv,1512187504,2017-12-02 12:05:04
311490,1758425,238434,cart,1512187603,2017-12-02 12:06:43
311490,1484135,690811,pv,1512187639,2017-12-02 12:07:19
311490,1758425,238434,pv,1512187642,2017-12-02 12:07:22
311490,291267,2584074,pv,1512187723,2017-12-02 12:08:43
311490,1758425,238434,pv,1512187885,2017-12-02 12:11:25
311490,1472433,722945,pv,1512216740,2017-12-02 20:12:20
311490,2219874,722945,pv,1512216955,2017-12-02 20:15:55
311490,132304,4908092,pv,1512217134,2017-12-02 20:18:54
311490,2219874,722945,pv,1512217142,2017-12-02 20:19:02
311490,1758425,238434,pv,1512287883,2017-12-03 15:58:03
311490,761624,3694486,pv,1512287916,2017-12-03 15:58:36
311881,2511082,982926,pv,1511585326,2017-11-25 12:48:46
311881,3465376,1320293,fav,1511585438,2017-11-25 12:50:38
311881,2511082,982926,pv,1511585447,2017-11-25 12:50:47
311881,3001034,466400,pv,1511680150,2017-11-26 15:09:10
311881,1240881,2033408,pv,1511680754,2017-11-26 15:19:14
311881,3622982,2033408,pv,1511680850,2017-11-26 15:20:50
311881,1888304,2033408,pv,1511680873,2017-11-26 15:21:13
311881,3622982,2033408,pv,1511681096,2017-11-26 15:24:56
311881,3414956,2033408,pv,1511681132,2017-11-26 15:25:32
311881,1888304,2033408,pv,1511681226,2017-11-26 15:27:06
311881,3414956,2033408,buy,1511681252,2017-11-26 15:27:32
311881,488034,982926,pv,1511712699,2017-11-27 00:11:39
311881,2490237,2520377,pv,1511764461,2017-11-27 14:34:21
311881,875041,903809,cart,1511786491,2017-11-27 20:41:31
311881,4756124,1102540,buy,1511865744,2017-11-28 18:42:24
311881,2126685,4874384,fav,1512017603,2017-11-30 12:53:23
311881,271465,898327,pv,1512027180,2017-11-30 15:33:00
311881,118813,898327,pv,1512027222,2017-11-30 15:33:42
311881,3003775,898327,fav,1512028026,2017-11-30 15:47:06
311881,2858096,1910923,pv,1512028468,2017-11-30 15:54:28
311881,3003775,898327,pv,1512116436,2017-12-01 16:20:36
311881,3369031,2253970,pv,1512116569,2017-12-01 16:22:49
311881,2358092,2355072,pv,1512116679,2017-12-01 16:24:39
311881,1758360,898327,pv,1512142659,2017-12-01 23:37:39
311881,2053142,898327,fav,1512142919,2017-12-01 23:41:59
311881,3604081,898327,pv,1512144689,2017-12-02 00:11:29
311881,3815600,898327,pv,1512144989,2017-12-02 00:16:29
311881,3343074,898327,pv,1512145470,2017-12-02 00:24:30
311881,1403602,898327,pv,1512146666,2017-12-02 00:44:26
311881,3003775,898327,pv,1512146775,2017-12-02 00:46:15
311881,3908888,2270398,pv,1512229417,2017-12-02 23:43:37
311881,1210309,2538099,pv,1512287083,2017-12-03 15:44:43
311881,4994254,1102540,pv,1512305470,2017-12-03 20:51:10
313775,1339008,1964754,pv,1511566704,2017-11-25 07:38:24
313775,1922466,3962843,buy,1511574917,2017-11-25 09:55:17
313775,1339008,1964754,buy,1511574917,2017-11-25 09:55:17
313775,2584726,2355072,pv,1511578193,2017-11-25 10:49:53
313775,2300542,4236628,pv,1511584909,2017-11-25 12:41:49
313775,2410547,3320579,pv,1511587117,2017-11-25 13:18:37
313775,4814338,3320579,pv,1511587150,2017-11-25 13:19:10
313775,1641189,3320579,pv,1511587263,2017-11-25 13:21:03
313775,3017702,3320579,pv,1511587310,2017-11-25 13:21:50
313775,3856681,4756105,pv,1511590420,2017-11-25 14:13:40
313775,1571655,801221,pv,1511598736,2017-11-25 16:32:16
313775,4658843,2801229,pv,1511615749,2017-11-25 21:15:49
313775,3828146,3030258,pv,1511615751,2017-11-25 21:15:51
313775,4658843,2801229,pv,1511615755,2017-11-25 21:15:55
313775,3247787,2106073,buy,1511662532,2017-11-26 10:15:32
313775,3972918,4145813,pv,1511663951,2017-11-26 10:39:11
313775,204989,4145813,pv,1511664161,2017-11-26 10:42:41
313775,670173,4145813,pv,1511664167,2017-11-26 10:42:47
313775,3972918,4145813,cart,1511664296,2017-11-26 10:44:56
313775,3247787,2106073,pv,1511668946,2017-11-26 12:02:26
313775,3350364,3898483,pv,1511671993,2017-11-26 12:53:13
313775,1099957,3898483,pv,1511672076,2017-11-26 12:54:36
313775,2941596,3898483,pv,1511672987,2017-11-26 13:09:47
313775,1968350,3898483,pv,1511673259,2017-11-26 13:14:19
313775,3494731,3898483,pv,1511673263,2017-11-26 13:14:23
313775,2491437,3898483,pv,1511673267,2017-11-26 13:14:27
313775,1915496,3898483,pv,1511673273,2017-11-26 13:14:33
313775,4925912,1029459,pv,1511678207,2017-11-26 14:36:47
313775,3662218,1029459,pv,1511678221,2017-11-26 14:37:01
313775,3972918,4145813,pv,1511683454,2017-11-26 16:04:14
313775,1505497,3898483,pv,1511683498,2017-11-26 16:04:58
313775,3291015,3898483,pv,1511686055,2017-11-26 16:47:35
313775,1505497,3898483,pv,1511686238,2017-11-26 16:50:38
313775,1349544,3898483,pv,1511686254,2017-11-26 16:50:54
313775,1856645,3898483,pv,1511686291,2017-11-26 16:51:31
313775,3291015,3898483,pv,1511686298,2017-11-26 16:51:38
313775,4360529,3898483,pv,1511686419,2017-11-26 16:53:39
313775,1505497,3898483,cart,1511686796,2017-11-26 16:59:56
313775,107105,817164,pv,1511687384,2017-11-26 17:09:44
313775,1126914,817164,pv,1511687429,2017-11-26 17:10:29
313775,107105,817164,pv,1511687434,2017-11-26 17:10:34
313775,1126914,817164,pv,1511687438,2017-11-26 17:10:38
313775,1358237,817164,pv,1511687471,2017-11-26 17:11:11
313775,1126914,817164,pv,1511687482,2017-11-26 17:11:22
313775,1647289,1882924,pv,1511687671,2017-11-26 17:14:31
313775,2491437,3898483,pv,1511687868,2017-11-26 17:17:48
313775,2941596,3898483,pv,1511687980,2017-11-26 17:19:40
313775,3167051,3898483,pv,1511688039,2017-11-26 17:20:39
313775,2941596,3898483,pv,1511688074,2017-11-26 17:21:14
313775,1126914,817164,buy,1511688786,2017-11-26 17:33:06
313775,1308712,238434,pv,1511697214,2017-11-26 19:53:34
313775,1505497,3898483,pv,1511703670,2017-11-26 21:41:10
313775,2961075,3898483,pv,1511703800,2017-11-26 21:43:20
313775,4478855,3898483,pv,1511703842,2017-11-26 21:44:02
313775,2491437,3898483,pv,1511703909,2017-11-26 21:45:09
313775,2961075,3898483,pv,1511703973,2017-11-26 21:46:13
313775,4478855,3898483,pv,1511704012,2017-11-26 21:46:52
313775,1968350,3898483,pv,1511704020,2017-11-26 21:47:00
313775,1915496,3898483,pv,1511704028,2017-11-26 21:47:08
313775,3291015,3898483,pv,1511704047,2017-11-26 21:47:27
313775,2891753,3898483,pv,1511704087,2017-11-26 21:48:07
313775,2961075,3898483,pv,1511704456,2017-11-26 21:54:16
313775,4478855,3898483,pv,1511704477,2017-11-26 21:54:37
313775,4543549,3898483,pv,1511704515,2017-11-26 21:55:15
313775,2891753,3898483,pv,1511704531,2017-11-26 21:55:31
313775,829934,3898483,pv,1511704563,2017-11-26 21:56:03
313775,3269249,1299190,pv,1511710154,2017-11-26 23:29:14
313775,3464367,2837163,cart,1511710290,2017-11-26 23:31:30
313775,4993634,366112,cart,1511710776,2017-11-26 23:39:36
313775,3878561,2168489,pv,1511710817,2017-11-26 23:40:17
313775,5005763,2529187,pv,1511712122,2017-11-27 00:02:02
313775,293825,1567637,pv,1511712274,2017-11-27 00:04:34
313775,2594103,3826089,pv,1511713552,2017-11-27 00:25:52
313775,929671,5071267,pv,1511751606,2017-11-27 11:00:06
313775,936702,5071267,fav,1511751697,2017-11-27 11:01:37
313775,5046889,5071267,pv,1511751724,2017-11-27 11:02:04
313775,936702,5071267,buy,1511752307,2017-11-27 11:11:47
313775,1697296,4756105,pv,1511759733,2017-11-27 13:15:33
313775,803118,1029459,buy,1511772236,2017-11-27 16:43:56
313775,1916337,4170419,pv,1511772695,2017-11-27 16:51:35
313775,4230155,4170419,fav,1511772778,2017-11-27 16:52:58
313775,4798912,2529187,fav,1511848741,2017-11-28 13:59:01
313775,4230155,4170419,buy,1511852980,2017-11-28 15:09:40
313775,1365292,2465336,fav,1511853519,2017-11-28 15:18:39
313775,3739420,883960,pv,1511854951,2017-11-28 15:42:31
313775,1365292,2465336,buy,1511855202,2017-11-28 15:46:42
313775,3972918,4145813,pv,1511857310,2017-11-28 16:21:50
313775,4034028,4696710,pv,1511857372,2017-11-28 16:22:52
313775,3170387,2355072,pv,1511923483,2017-11-29 10:44:43
313775,3404302,4756105,pv,1511923498,2017-11-29 10:44:58
313775,4354955,982926,pv,1511923518,2017-11-29 10:45:18
313775,1188568,2465336,pv,1511923526,2017-11-29 10:45:26
313775,2028183,3855599,pv,1511936074,2017-11-29 14:14:34
313775,4975028,3855599,pv,1511936097,2017-11-29 14:14:57
313775,1755048,3855599,pv,1511936102,2017-11-29 14:15:02
313775,4566559,817164,pv,1511938996,2017-11-29 15:03:16
313775,1917160,817164,pv,1511939073,2017-11-29 15:04:33
313775,4566559,817164,pv,1511939163,2017-11-29 15:06:03
313775,1917160,817164,pv,1511939196,2017-11-29 15:06:36
313775,4566559,817164,pv,1511939321,2017-11-29 15:08:41
313775,4368175,1567637,pv,1511978214,2017-11-30 01:56:54
313775,1765193,1729993,pv,1512009107,2017-11-30 10:31:47
313775,3594259,1729993,pv,1512009136,2017-11-30 10:32:16
313775,3559937,858800,pv,1512009160,2017-11-30 10:32:40
313775,1765193,1729993,pv,1512009253,2017-11-30 10:34:13
313775,3594259,1729993,pv,1512009267,2017-11-30 10:34:27
313775,3559937,858800,pv,1512009310,2017-11-30 10:35:10
313775,3441253,858800,fav,1512009394,2017-11-30 10:36:34
313775,2224120,1729993,fav,1512009542,2017-11-30 10:39:02
313775,3441253,858800,buy,1512010999,2017-11-30 11:03:19
313775,5150508,982926,fav,1512011858,2017-11-30 11:17:38
313775,2110178,982926,pv,1512012553,2017-11-30 11:29:13
313775,627189,1320293,fav,1512012574,2017-11-30 11:29:34
313775,2057165,3607361,pv,1512016688,2017-11-30 12:38:08
313775,3545081,4756105,pv,1512016694,2017-11-30 12:38:14
313775,3716871,4756105,fav,1512016713,2017-11-30 12:38:33
313775,5150508,982926,pv,1512016921,2017-11-30 12:42:01
313775,3716871,4756105,buy,1512017112,2017-11-30 12:45:12
313775,5150508,982926,pv,1512017174,2017-11-30 12:46:14
313775,570894,2892802,pv,1512017696,2017-11-30 12:54:56
313775,1424427,2892802,pv,1512017997,2017-11-30 12:59:57
313775,4041462,2892802,pv,1512018026,2017-11-30 13:00:26
313775,1181036,2892802,pv,1512018040,2017-11-30 13:00:40
313775,570894,2892802,pv,1512018098,2017-11-30 13:01:38
313775,5150508,982926,buy,1512018114,2017-11-30 13:01:54
313775,570894,2892802,buy,1512018488,2017-11-30 13:08:08
313775,1057477,4357323,pv,1512020336,2017-11-30 13:38:56
313775,296406,4357323,fav,1512020348,2017-11-30 13:39:08
313775,3716871,4756105,pv,1512021370,2017-11-30 13:56:10
313775,1172214,1879194,fav,1512023046,2017-11-30 14:24:06
313775,1722098,4242717,pv,1512024709,2017-11-30 14:51:49
313775,235919,4242717,buy,1512026166,2017-11-30 15:16:06
313775,5150508,982926,pv,1512030574,2017-11-30 16:29:34
313775,4320600,4357323,fav,1512034347,2017-11-30 17:32:27
313775,5099565,1320293,pv,1512043472,2017-11-30 20:04:32
313775,2962047,1320293,pv,1512043490,2017-11-30 20:04:50
313775,3919807,2355072,pv,1512043504,2017-11-30 20:05:04
313775,4795828,2355072,pv,1512043512,2017-11-30 20:05:12
313775,2796058,737184,pv,1512043523,2017-11-30 20:05:23
313775,2286218,1320293,pv,1512043547,2017-11-30 20:05:47
313775,3386643,4217906,pv,1512043567,2017-11-30 20:06:07
313775,2962047,1320293,pv,1512043575,2017-11-30 20:06:15
313775,4320600,4357323,pv,1512096514,2017-12-01 10:48:34
313775,798688,1320293,fav,1512097355,2017-12-01 11:02:35
313775,1607888,982926,pv,1512097938,2017-12-01 11:12:18
313775,4585988,1320293,pv,1512097995,2017-12-01 11:13:15
313775,1634303,982926,pv,1512098113,2017-12-01 11:15:13
313775,798688,1320293,pv,1512098157,2017-12-01 11:15:57
313775,5125387,982926,pv,1512098504,2017-12-01 11:21:44
313775,798688,1320293,buy,1512098908,2017-12-01 11:28:28
313775,181419,2355072,pv,1512111410,2017-12-01 14:56:50
313775,3379931,2355072,pv,1512111418,2017-12-01 14:56:58
313775,3714131,2355072,pv,1512111491,2017-12-01 14:58:11
313775,3379931,2355072,pv,1512112119,2017-12-01 15:08:39
313775,1201325,2355072,pv,1512112185,2017-12-01 15:09:45
313775,181419,2355072,pv,1512112191,2017-12-01 15:09:51
313775,3379931,2355072,pv,1512112216,2017-12-01 15:10:16
313775,3450618,2355072,pv,1512112222,2017-12-01 15:10:22
313775,424599,2355072,pv,1512112309,2017-12-01 15:11:49
313775,181419,2355072,pv,1512112352,2017-12-01 15:12:32
313775,3379931,2355072,pv,1512112377,2017-12-01 15:12:57
313775,424599,2355072,fav,1512112416,2017-12-01 15:13:36
313775,4063299,2355072,pv,1512112556,2017-12-01 15:15:56
313775,1529548,2355072,pv,1512112566,2017-12-01 15:16:06
313775,424599,2355072,buy,1512117202,2017-12-01 16:33:22
313775,2612183,4462359,pv,1512120401,2017-12-01 17:26:41
313775,2311908,4462359,buy,1512121390,2017-12-01 17:43:10
313775,424599,2355072,pv,1512121539,2017-12-01 17:45:39
313775,2585435,411153,pv,1512124586,2017-12-01 18:36:26
313775,2622491,411153,pv,1512124991,2017-12-01 18:43:11
313775,111904,2982027,pv,1512130831,2017-12-01 20:20:31
313775,3678694,2982027,pv,1512130885,2017-12-01 20:21:25
313775,4802290,2982027,pv,1512130943,2017-12-01 20:22:23
313775,4826294,2982027,pv,1512131013,2017-12-01 20:23:33
313775,111904,2982027,buy,1512131334,2017-12-01 20:28:54
313775,2622491,411153,pv,1512143791,2017-12-01 23:56:31
313775,2311908,4462359,pv,1512143800,2017-12-01 23:56:40
313775,2224120,1729993,pv,1512143827,2017-12-01 23:57:07
313775,3441253,858800,pv,1512143830,2017-12-01 23:57:10
313775,936702,5071267,pv,1512143841,2017-12-01 23:57:21
313775,726815,2939262,pv,1512143852,2017-12-01 23:57:32
313775,3247787,2106073,pv,1512143855,2017-12-01 23:57:35
313775,684605,2885642,pv,1512143859,2017-12-01 23:57:39
313775,3866741,2939262,pv,1512143870,2017-12-01 23:57:50
313775,3918556,2885642,pv,1512143883,2017-12-01 23:58:03
313775,845800,2885642,pv,1512143889,2017-12-01 23:58:09
313775,3918556,2885642,pv,1512143892,2017-12-01 23:58:12
313775,293825,1567637,pv,1512144280,2017-12-02 00:04:40
313775,4368175,1567637,pv,1512144285,2017-12-02 00:04:45
313775,293825,1567637,pv,1512144286,2017-12-02 00:04:46
313775,4368175,1567637,pv,1512144324,2017-12-02 00:05:24
313775,1776447,1567637,pv,1512144424,2017-12-02 00:07:04
313775,2477,4654786,fav,1512181516,2017-12-02 10:25:16
313775,2553178,4654786,pv,1512181532,2017-12-02 10:25:32
313775,1178307,4654786,cart,1512181575,2017-12-02 10:26:15
313775,3331196,4654786,pv,1512181598,2017-12-02 10:26:38
313775,5044828,4817527,pv,1512185178,2017-12-02 11:26:18
313775,4311663,4817527,fav,1512185634,2017-12-02 11:33:54
313775,2092247,4817527,pv,1512185705,2017-12-02 11:35:05
313775,4683403,768709,pv,1512185710,2017-12-02 11:35:10
313775,4311663,4817527,pv,1512185725,2017-12-02 11:35:25
313775,1796718,1431715,pv,1512186105,2017-12-02 11:41:45
313775,2644237,1431715,pv,1512186124,2017-12-02 11:42:04
313775,289378,1431715,pv,1512186134,2017-12-02 11:42:14
313775,4311663,4817527,buy,1512188585,2017-12-02 12:23:05
313775,3716871,4756105,pv,1512212142,2017-12-02 18:55:42
313775,1317036,2520377,fav,1512286613,2017-12-03 15:36:53
313775,1917407,149192,fav,1512287124,2017-12-03 15:45:24
313775,1126914,817164,pv,1512288858,2017-12-03 16:14:18
313775,4509273,4148053,pv,1512292483,2017-12-03 17:14:43
313775,4798912,2529187,pv,1512299613,2017-12-03 19:13:33
313775,2063752,5071267,fav,1512302653,2017-12-03 20:04:13
313775,1021087,1879194,fav,1512302757,2017-12-03 20:05:57
313775,1283535,4357323,pv,1512316669,2017-12-03 23:57:49
313775,4143815,4357323,pv,1512316674,2017-12-03 23:57:54
313775,4015091,4357323,pv,1512316687,2017-12-03 23:58:07
313775,4688204,4357323,pv,1512316704,2017-12-03 23:58:24
313775,3701576,4357323,pv,1512316721,2017-12-03 23:58:41
313775,1283535,4357323,pv,1512316742,2017-12-03 23:59:02
316148,1509096,4145813,pv,1511591685,2017-11-25 14:34:45
316148,2443740,1349561,cart,1511592175,2017-11-25 14:42:55
316148,1908049,1349561,pv,1511592250,2017-11-25 14:44:10
316148,2443740,1349561,pv,1511592250,2017-11-25 14:44:10
316148,1908049,1349561,pv,1511592295,2017-11-25 14:44:55
316148,2443740,1349561,pv,1511592331,2017-11-25 14:45:31
316148,1541734,982926,pv,1511592938,2017-11-25 14:55:38
316148,853301,3530487,cart,1511593100,2017-11-25 14:58:20
316148,4639352,4643350,pv,1511593114,2017-11-25 14:58:34
316148,5141125,2520377,pv,1511605385,2017-11-25 18:23:05
316148,1034606,3607361,pv,1511605398,2017-11-25 18:23:18
316148,3701922,982926,pv,1511605429,2017-11-25 18:23:49
316148,1144167,982926,pv,1511605449,2017-11-25 18:24:09
316148,2755558,3530487,pv,1511605678,2017-11-25 18:27:58
316148,5119770,3530487,pv,1511605848,2017-11-25 18:30:48
316148,4272567,381850,pv,1511605905,2017-11-25 18:31:45
316148,5119770,3530487,pv,1511605909,2017-11-25 18:31:49
316148,209392,3530487,pv,1511605944,2017-11-25 18:32:24
316148,2702884,720055,pv,1511606006,2017-11-25 18:33:26
316148,2659339,3530487,pv,1511606037,2017-11-25 18:33:57
316148,551167,3530487,cart,1511606171,2017-11-25 18:36:11
316148,2934471,3530487,pv,1511606228,2017-11-25 18:37:08
316148,4877145,3530487,pv,1511606243,2017-11-25 18:37:23
316148,2975031,3530487,pv,1511606314,2017-11-25 18:38:34
316148,5119770,3530487,pv,1511606355,2017-11-25 18:39:15
316148,2755558,3530487,pv,1511606381,2017-11-25 18:39:41
316148,1061885,2640118,pv,1511606516,2017-11-25 18:41:56
316148,552308,3530487,pv,1511606575,2017-11-25 18:42:55
316148,2870949,2572604,pv,1511606665,2017-11-25 18:44:25
316148,3394782,2572604,pv,1511606720,2017-11-25 18:45:20
316148,2374462,2572604,pv,1511606736,2017-11-25 18:45:36
316148,4513381,2572604,pv,1511606775,2017-11-25 18:46:15
316148,5088847,2572604,pv,1511606793,2017-11-25 18:46:33
316148,4067599,2572604,pv,1511606807,2017-11-25 18:46:47
316148,1868000,2572604,pv,1511606846,2017-11-25 18:47:26
316148,5081179,4643350,pv,1511607094,2017-11-25 18:51:34
316148,2001481,2572604,pv,1511607137,2017-11-25 18:52:17
316148,4493208,245030,pv,1511608258,2017-11-25 19:10:58
316148,1900123,245030,pv,1511608269,2017-11-25 19:11:09
316148,475656,1391195,pv,1511610248,2017-11-25 19:44:08
316148,1098813,4086613,pv,1511610274,2017-11-25 19:44:34
316148,596274,4086613,pv,1511610291,2017-11-25 19:44:51
316148,1098813,4086613,pv,1511610297,2017-11-25 19:44:57
316148,1114977,4086613,pv,1511610344,2017-11-25 19:45:44
316148,1548720,4086613,pv,1511610354,2017-11-25 19:45:54
316148,1701992,4086613,pv,1511610367,2017-11-25 19:46:07
316148,1548720,4086613,pv,1511610455,2017-11-25 19:47:35
316148,1567724,4086613,pv,1511610504,2017-11-25 19:48:24
316148,3030672,2982027,pv,1511610609,2017-11-25 19:50:09
